,Runtime,IMDB_Rating,description,director_idx,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
161,107,8.2,"Lock, Stock and Two Smoking Barrels - A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.",175,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,135,7.6,"25th Hour - Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.",459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,112,8.0,"Planet of the Apes - An astronaut crew crash-lands on a planet in the distant future where intelligent talking apes are the dominant species, and humans are the oppressed and enslaved.",143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243,141,8.1,"Catch Me If You Can - Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",470,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,107,7.8,"Down by Law - Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.",227,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,125,8.0,"Dog Day Afternoon - Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.",456,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,156,8.0,The Revenant - A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,14,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,81,7.6,"Lola rennt - After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks.",503,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
322,124,8.0,Badhaai ho - A man is embarrassed when he finds out his mother is pregnant.,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,101,7.9,The Lost Weekend - The desperate life of a chronic alcoholic is followed through a four-day drinking bout.,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
648,108,7.8,The Boondock Saints - Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.,511,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,133,8.6,"Seppuku - When a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity.",316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
373,144,8.0,"Cinderella Man - The story of James J. Braddock, a supposedly washed-up boxer who came back to become a champion and an inspiration in the 1930s.",433,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
998,97,7.6,Lifeboat - Several survivors of a torpedoed merchant ship in World War II find themselves in the same lifeboat with one of the crew members of the U-boat that sank their ship.,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
706,105,7.8,Jules et Jim - Decades of a love triangle concerning two friends and an impulsive woman.,144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,106,8.4,"Kimi no na wa. - Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?",300,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
486,97,7.9,"Moon - Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
509,98,7.9,"No Man's Land - Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap.",94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422,181,8.0,"Fiddler on the Roof - In prerevolutionary Russia, a Jewish peasant contends with marrying off three of his daughters while growing anti-Semitic sentiment threatens his village.",361,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
713,96,7.8,Stagecoach - A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,237,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,158,8.2,"There Will Be Blood - A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,96,7.9,Manhattan - The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,532,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,121,8.2,"Some Like It Hot - After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,142,9.3,"The Shawshank Redemption - Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,105,8.0,"Festen - At Helge's 60th birthday party, some unpleasant family truths are revealed.",493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,102,7.9,"The Adventures of Robin Hood - When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence, a Saxon lord fights back as the outlaw leader of a rebel guerrilla army.",329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126,153,8.3,"Metropolis - In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.",146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
294,96,8.1,"Sanjuro - A crafty samurai helps a young man and his fellow clansmen save his uncle, who has been framed and imprisoned by a corrupt superintendent.",9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,137,8.5,"Terminator 2: Judgment Day - A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her teenage son, John Connor, from a more advanced and powerful cyborg.",202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
946,106,7.6,"Y tu mamá también - In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,128,7.8,Mississippi Burning - Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,12,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
872,92,7.7,The Day the Earth Stood Still - An alien lands and tells the people of Earth that they must live peacefully or be destroyed as a danger to other planets.,425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
313,129,8.1,"Mr. Smith Goes to Washington - A naive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down.",140,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,145,7.6,"Minority Report - In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.",470,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
823,100,7.7,Glengarry Glen Ross - An examination of the machinations behind the scenes at a real estate office.,203,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
606,147,7.8,"Straight Outta Compton - The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",128,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109,131,8.3,"Star Wars: Episode VI - Return of the Jedi - After a daring mission to rescue Han Solo from Jabba the Hutt, the Rebels dispatch to Endor to destroy the second Death Star. Meanwhile, Luke struggles to help Darth Vader back from the dark side without falling into the Emperor's trap.",409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
871,129,7.7,"The Quiet Man - A retired American boxer returns to the village of his birth in Ireland, where he falls for a spirited redhead whose brother is contemptuous of their union.",237,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
764,108,7.7,Ex Machina - A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
58,117,8.4,"Spider-Man: Into the Spider-Verse - Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.",55,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,129,8.0,"Twelve Monkeys - In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.",487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
818,125,7.7,"Philadelphia - When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.",253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,100,8.0,"The Maltese Falcon - A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette.",241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
599,102,7.8,"How to Train Your Dragon 2 - When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",109,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,117,8.0,The Pursuit of Happyness - A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,147,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,98,7.6,"Philomena - A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.",467,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,133,7.8,"Red River - Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.",187,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,108,8.0,Cat on a Hot Tin Roof - Brick is an alcoholic ex-football player who drinks his days away and resists the affections of his wife. A reunion with his terminal father jogs a host of memories and revelations for both father and son.,403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,162,8.2,Stalker - A guide leads two men through an area known as the Zone to find a room that grants wishes.,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122,89,8.3,"Ladri di biciclette - In post-war Italy, a working-class man's bicycle is stolen. He and his son set out to find it.",519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
